"gene.symbol"	"egID"	"gene.set"
"SRPX2"	27286	"HPO_dom"
"SRY"	6736	"HPO_dom"
"SSTR5"	6755	"HPO_dom"
"STAT3"	6774	"HPO_dom"
"STEAP3"	55240	"HPO_dom"
"STK11"	6794	"HPO_dom"
"STOM"	2040	"HPO_dom"
"STRC"	161497	"HPO_dom"
"STS"	412	"HPO_dom"
"STX16"	8675	"HPO_dom"
"STXBP1"	6812	"HPO_dom"
"SUFU"	51684	"HPO_dom"
"SYN1"	6853	"HPO_dom"
"SYNE1"	23345	"HPO_dom"
"SYNE2"	23224	"HPO_dom"
"SYNGAP1"	8831	"HPO_dom"
"SYP"	6855	"HPO_dom"
"TAF1"	6872	"HPO_dom"
"TAL1"	6886	"HPO_dom"
"TARDBP"	23435	"HPO_dom"
"TAZ"	6901	"HPO_dom"
"TBP"	6908	"HPO_dom"
"TBX22"	50945	"HPO_dom"
"TBX3"	6926	"HPO_dom"
"TBX4"	9496	"HPO_dom"
"TBX5"	6910	"HPO_dom"
"TCF4"	6925	"HPO_dom"
"TCOF1"	6949	"HPO_dom"
"TEAD1"	7003	"HPO_dom"
"TEK"	7010	"HPO_dom"
"TERC"	7012	"HPO_dom"
"TFAP2A"	7020	"HPO_dom"
"TFAP2B"	7021	"HPO_dom"
"TFE3"	7030	"HPO_dom"
"TFG"	10342	"HPO_dom"
"TGFB1"	7040	"HPO_dom"
"TGFB2"	7042	"HPO_dom"
"TGFB3"	7043	"HPO_dom"
"TGFBI"	7045	"HPO_dom"
"TGFBR1"	7046	"HPO_dom"
"TGFBR2"	7048	"HPO_dom"
"TGIF1"	7050	"HPO_dom"
"TGM6"	343641	"HPO_dom"
"THAP1"	55145	"HPO_dom"
"THPO"	7066	"HPO_dom"
"THRA"	7067	"HPO_dom"
"TIMM8A"	1678	"HPO_dom"
"TIMP3"	7078	"HPO_dom"
"TINF2"	26277	"HPO_dom"
"TLL1"	7092	"HPO_dom"
"TLX1"	3195	"HPO_dom"
"TMEM43"	79188	"HPO_dom"
"TMLHE"	55217	"HPO_dom"
"TNFRSF1A"	7132	"HPO_dom"
"TNNC1"	7134	"HPO_dom"
"TNNI2"	7136	"HPO_dom"
"TNNT2"	7139	"HPO_dom"
"TNNT3"	7140	"HPO_dom"
"TOPORS"	10210	"HPO_dom"
"TOR1A"	1861	"HPO_dom"
"TP63"	8626	"HPO_dom"
"TPBG"	7162	"HPO_dom"
"TPI1"	7167	"HPO_dom"
"TPM1"	7168	"HPO_dom"
"TPM2"	7169	"HPO_dom"
"TRAPPC2"	6399	"HPO_dom"
"TRIM24"	8805	"HPO_dom"
"TRIM33"	51592	"HPO_dom"
"TRPM4"	54795	"HPO_dom"
"TRPS1"	7227	"HPO_dom"
"TRPV3"	162514	"HPO_dom"
"TRPV4"	59341	"HPO_dom"
"TSC1"	7248	"HPO_dom"
"TSC2"	7249	"HPO_dom"
"TSG101"	7251	"HPO_dom"
"TSHZ1"	10194	"HPO_dom"
"TSPAN7"	7102	"HPO_dom"
"TST"	7263	"HPO_dom"
"TTBK2"	146057	"HPO_dom"
"TTR"	7276	"HPO_dom"
"TUBA1A"	7846	"HPO_dom"
"TUBB3"	10381	"HPO_dom"
"TWIST1"	7291	"HPO_dom"
"UBA1"	7317	"HPO_dom"
"UBB"	7314	"HPO_dom"
"UBE2A"	7319	"HPO_dom"
"UBE3A"	7337	"HPO_dom"
"UBE3B"	89910	"HPO_dom"
"UBIAD1"	29914	"HPO_dom"
"UBQLN2"	29978	"HPO_dom"
"UMOD"	7369	"HPO_dom"
"UPF3B"	65109	"HPO_dom"
"UPK3A"	7380	"HPO_dom"
"UROD"	7389	"HPO_dom"
"USP9Y"	8287	"HPO_dom"
"VANGL1"	81839	"HPO_dom"
"VAPB"	9217	"HPO_dom"
"VCAN"	1462	"HPO_dom"
"VCL"	7414	"HPO_dom"
"VCP"	7415	"HPO_dom"
"VIM"	7431	"HPO_dom"
"VPS35"	55737	"HPO_dom"
"VSX1"	30813	"HPO_dom"
"WAS"	7454	"HPO_dom"
"WDR11"	55717	"HPO_dom"
"WDR45"	11152	"HPO_dom"
"WHSC1"	7468	"HPO_dom"
"WHSC1L1"	54904	"HPO_dom"
"WNT5A"	7474	"HPO_dom"
"WWOX"	51741	"HPO_dom"
"XIAP"	331	"HPO_dom"
"XIST"	7503	"HPO_dom"
"XK"	7504	"HPO_dom"
"YARS"	8565	"HPO_dom"
"ZC4H2"	55906	"HPO_dom"
"ZDHHC15"	158866	"HPO_dom"
"ZDHHC9"	51114	"HPO_dom"
"ZEB1"	6935	"HPO_dom"
"ZEB2"	9839	"HPO_dom"
"ZFHX4"	79776	"HPO_dom"
"ZFPM2"	23414	"HPO_dom"
"ZFY"	7544	"HPO_dom"
"ZFYVE27"	118813	"HPO_dom"
"ZIC2"	7546	"HPO_dom"
"ZIC3"	7547	"HPO_dom"
"ZNF35"	7584	"HPO_dom"
"ZNF41"	7592	"HPO_dom"
"ZNF644"	84146	"HPO_dom"
"ZNF674"	641339	"HPO_dom"
"ZNF711"	7552	"HPO_dom"
"ZNF750"	79755	"HPO_dom"
"ZNF81"	347344	"HPO_dom"
"AAAS"	8086	"HPO_rec"
"AARS2"	57505	"HPO_rec"
"AASS"	10157	"HPO_rec"
"ABAT"	18	"HPO_rec"
"ABCA1"	19	"HPO_rec"
"ABCA12"	26154	"HPO_rec"
"ABCA3"	21	"HPO_rec"
"ABCB11"	8647	"HPO_rec"
"ABCC2"	1244	"HPO_rec"
"ABCD4"	5826	"HPO_rec"
"ABCG5"	64240	"HPO_rec"
"ABCG8"	64241	"HPO_rec"
"ABHD12"	26090	"HPO_rec"
"ABHD5"	51099	"HPO_rec"
"ACACA"	31	"HPO_rec"
"ACAD8"	27034	"HPO_rec"
"ACAD9"	28976	"HPO_rec"
"ACADM"	34	"HPO_rec"
"ACADS"	35	"HPO_rec"
"ACADSB"	36	"HPO_rec"
"ACADVL"	37	"HPO_rec"
"ACAT1"	38	"HPO_rec"
"ACE"	1636	"HPO_rec"
"ACO2"	50	"HPO_rec"
"ACOX1"	51	"HPO_rec"
"ACP2"	53	"HPO_rec"
"ACY1"	95	"HPO_rec"
"ADA"	100	"HPO_rec"
"ADAM17"	6868	"HPO_rec"
"ADAM9"	8754	"HPO_rec"
"ADAMTS10"	81794	"HPO_rec"
"ADAMTS13"	11093	"HPO_rec"
"ADAMTS17"	170691	"HPO_rec"
"ADAMTS18"	170692	"HPO_rec"
"ADAMTS2"	9509	"HPO_rec"
"ADAMTSL2"	9719	"HPO_rec"
"ADAMTSL4"	54507	"HPO_rec"
"ADCK3"	56997	"HPO_rec"
"ADK"	132	"HPO_rec"
"ADSL"	158	"HPO_rec"
"AGA"	175	"HPO_rec"
"AGK"	55750	"HPO_rec"
"AGL"	178	"HPO_rec"
"AGPAT2"	10555	"HPO_rec"
"AGPS"	8540	"HPO_rec"
"AGRN"	375790	"HPO_rec"
"AGT"	183	"HPO_rec"
"AGTR1"	185	"HPO_rec"
"AGXT"	189	"HPO_rec"
"AHCY"	191	"HPO_rec"
"AHI1"	54806	"HPO_rec"
"AICDA"	57379	"HPO_rec"
"AIMP1"	9255	"HPO_rec"
"AIPL1"	23746	"HPO_rec"
"AIRE"	326	"HPO_rec"
"AK2"	204	"HPO_rec"
"AKR1C2"	1646	"HPO_rec"
"AKR1D1"	6718	"HPO_rec"
"ALAD"	210	"HPO_rec"
"ALDH18A1"	5832	"HPO_rec"
"ALDH3A2"	224	"HPO_rec"
"ALDH4A1"	8659	"HPO_rec"
"ALDH5A1"	7915	"HPO_rec"
"ALDH7A1"	501	"HPO_rec"
"ALDOA"	226	"HPO_rec"
"ALDOB"	229	"HPO_rec"
"ALG1"	56052	"HPO_rec"
"ALG11"	440138	"HPO_rec"
"ALG3"	10195	"HPO_rec"
"ALG6"	29929	"HPO_rec"
"ALMS1"	7840	"HPO_rec"
"ALOX12B"	242	"HPO_rec"
"ALS2"	57679	"HPO_rec"
"ALX1"	8092	"HPO_rec"
"AMACR"	23600	"HPO_rec"
"AMH"	268	"HPO_rec"
"AMHR2"	269	"HPO_rec"
"AMN"	81693	"HPO_rec"
"AMT"	275	"HPO_rec"
"ANO10"	55129	"HPO_rec"
"ANO6"	196527	"HPO_rec"
"ANTXR2"	118429	"HPO_rec"
"AP1S1"	1174	"HPO_rec"
"AP3B1"	8546	"HPO_rec"
"AP4B1"	10717	"HPO_rec"
"AP4E1"	23431	"HPO_rec"
"AP4M1"	9179	"HPO_rec"
"AP4S1"	11154	"HPO_rec"
"AP5Z1"	9907	"HPO_rec"
"APOC2"	344	"HPO_rec"
"APOE"	348	"HPO_rec"
"APRT"	353	"HPO_rec"
"APTX"	54840	"HPO_rec"
"ARFGEF2"	10564	"HPO_rec"
"ARG1"	383	"HPO_rec"
"ARHGDIA"	396	"HPO_rec"
"ARL13B"	200894	"HPO_rec"
"ARL6"	84100	"HPO_rec"
"ARSA"	410	"HPO_rec"
"ARSB"	411	"HPO_rec"
"ASL"	435	"HPO_rec"
"ASPA"	443	"HPO_rec"
"ASPM"	259266	"HPO_rec"
"ASS1"	445	"HPO_rec"
"ATCAY"	85300	"HPO_rec"
"ATIC"	471	"HPO_rec"
"ATM"	472	"HPO_rec"
"ATP13A2"	23400	"HPO_rec"
"ATP5A1"	498	"HPO_rec"
"ATP6V0A2"	23545	"HPO_rec"
"ATP6V0A4"	50617	"HPO_rec"
"ATP6V1B1"	525	"HPO_rec"
"ATP7B"	540	"HPO_rec"
"ATP8A2"	51761	"HPO_rec"
"ATPAF2"	91647	"HPO_rec"
"AUH"	549	"HPO_rec"
"AURKC"	6795	"HPO_rec"
"B2M"	567	"HPO_rec"
"B3GALNT2"	148789	"HPO_rec"
"B3GALTL"	145173	"HPO_rec"
"B3GAT3"	26229	"HPO_rec"
"B4GALT1"	2683	"HPO_rec"
"B4GALT7"	11285	"HPO_rec"
"B9D2"	80776	"HPO_rec"
"BAAT"	570	"HPO_rec"
"BANF1"	8815	"HPO_rec"
"BBS1"	582	"HPO_rec"
"BBS10"	79738	"HPO_rec"
"BBS12"	166379	"HPO_rec"
"BBS2"	583	"HPO_rec"
"BBS4"	585	"HPO_rec"
"BBS5"	129880	"HPO_rec"
"BBS7"	55212	"HPO_rec"
"BBS9"	27241	"HPO_rec"
"BCHE"	590	"HPO_rec"
"BCKDHA"	593	"HPO_rec"
"BCKDHB"	594	"HPO_rec"
"BCS1L"	617	"HPO_rec"
"BFSP1"	631	"HPO_rec"
"BIN1"	274	"HPO_rec"
"BLM"	641	"HPO_rec"
"BLNK"	29760	"HPO_rec"
"BLOC1S6"	26258	"HPO_rec"
"BMP1"	649	"HPO_rec"
"BMPER"	168667	"HPO_rec"
"BOLA3"	388962	"HPO_rec"
"BPGM"	669	"HPO_rec"
"BRAT1"	221927	"HPO_rec"
"BSND"	7809	"HPO_rec"
"BTD"	686	"HPO_rec"
"BUB1B"	701	"HPO_rec"
"C10orf11"	83938	"HPO_rec"
"C12orf57"	113246	"HPO_rec"
"C12orf65"	91574	"HPO_rec"
"C19orf12"	83636	"HPO_rec"
"C1QB"	713	"HPO_rec"
"C1QC"	714	"HPO_rec"
"C1R"	715	"HPO_rec"
"C2"	717	"HPO_rec"
"C2orf71"	388939	"HPO_rec"
"C4A"	720	"HPO_rec"
"C5"	727	"HPO_rec"
"C5orf42"	65250	"HPO_rec"
"C6"	729	"HPO_rec"
"C7"	730	"HPO_rec"
"CA2"	760	"HPO_rec"
"CA8"	767	"HPO_rec"
"CABP4"	57010	"HPO_rec"
"CACNA1D"	776	"HPO_rec"
"CACNA2D4"	93589	"HPO_rec"
"CANT1"	124583	"HPO_rec"
"CAPN3"	825	"HPO_rec"
"CARD9"	64170	"HPO_rec"
"CASC5"	57082	"HPO_rec"
"CASQ2"	845	"HPO_rec"
"CATSPER1"	117144	"HPO_rec"
"CAV1"	857	"HPO_rec"
"CBS"	875	"HPO_rec"
"CC2D1A"	54862	"HPO_rec"
"CC2D2A"	57545	"HPO_rec"
"CCBE1"	147372	"HPO_rec"
"CCDC103"	388389	"HPO_rec"
"CCDC11"	220136	"HPO_rec"
"CCDC114"	93233	"HPO_rec"
"CCDC8"	83987	"HPO_rec"
"CCDC88C"	440193	"HPO_rec"
"CCT5"	22948	"HPO_rec"
"CD151"	977	"HPO_rec"
"CD19"	930	"HPO_rec"
"CD27"	939	"HPO_rec"
"CD320"	51293	"HPO_rec"
"CD3D"	915	"HPO_rec"
"CD3G"	917	"HPO_rec"
"CD40"	958	"HPO_rec"
"CD59"	966	"HPO_rec"
"CD79A"	973	"HPO_rec"
"CD79B"	974	"HPO_rec"
"CD81"	975	"HPO_rec"
"CD8A"	925	"HPO_rec"
"CD96"	10225	"HPO_rec"
"CDAN1"	146059	"HPO_rec"
"CDC6"	990	"HPO_rec"
"CDH23"	64072	"HPO_rec"
"CDH3"	1001	"HPO_rec"
"CDHR1"	92211	"HPO_rec"
"CDK5RAP2"	55755	"HPO_rec"
"CDT1"	81620	"HPO_rec"
"CEBPE"	1053	"HPO_rec"
"CENPJ"	55835	"HPO_rec"
"CEP135"	9662	"HPO_rec"
"CEP152"	22995	"HPO_rec"
"CEP164"	22897	"HPO_rec"
"CEP290"	80184	"HPO_rec"
"CEP41"	95681	"HPO_rec"
"CEP57"	9702	"HPO_rec"
"CERKL"	375298	"HPO_rec"
"CFD"	1675	"HPO_rec"
"CFI"	3426	"HPO_rec"
"CFL2"	1073	"HPO_rec"
"CFTR"	1080	"HPO_rec"
"CHAT"	1103	"HPO_rec"
"CHKB"	1120	"HPO_rec"
"CHMP1A"	5119	"HPO_rec"
"CHRM3"	1131	"HPO_rec"
"CHRNG"	1146	"HPO_rec"
"CHST14"	113189	"HPO_rec"
"CHST6"	4166	"HPO_rec"
"CHSY1"	22856	"HPO_rec"
"CHUK"	1147	"HPO_rec"
"CIB2"	10518	"HPO_rec"
"CIDEC"	63924	"HPO_rec"
"CIRH1A"	84916	"HPO_rec"
"CISD2"	493856	"HPO_rec"
"CLCF1"	23529	"HPO_rec"
"CLCNKB"	1188	"HPO_rec"
"CLDN1"	9076	"HPO_rec"
"CLDN16"	10686	"HPO_rec"
"CLDN19"	149461	"HPO_rec"
"CLEC7A"	64581	"HPO_rec"
"CLN3"	1201	"HPO_rec"
"CLN5"	1203	"HPO_rec"
"CLN6"	54982	"HPO_rec"
"CLN8"	2055	"HPO_rec"
"CLRN1"	7401	"HPO_rec"
"CNGA1"	1259	"HPO_rec"
"CNGA3"	1261	"HPO_rec"
"CNGB1"	1258	"HPO_rec"
"CNGB3"	54714	"HPO_rec"
"CNNM4"	26504	"HPO_rec"
"CNTN1"	1272	"HPO_rec"
"COA5"	493753	"HPO_rec"
"COG1"	9382	"HPO_rec"
"COG4"	25839	"HPO_rec"
"COG5"	10466	"HPO_rec"
"COG6"	57511	"HPO_rec"
"COG8"	84342	"HPO_rec"
"COL17A1"	1308	"HPO_rec"
"COL18A1"	80781	"HPO_rec"
"COL4A4"	1286	"HPO_rec"
"COLEC11"	78989	"HPO_rec"
"COLQ"	8292	"HPO_rec"
"COMT"	1312	"HPO_rec"
"COQ2"	27235	"HPO_rec"
"COQ6"	51004	"HPO_rec"
"COQ9"	57017	"HPO_rec"
"COX14"	84987	"HPO_rec"
"COX15"	1355	"HPO_rec"
"COX4I2"	84701	"HPO_rec"
"COX6B1"	1340	"HPO_rec"
"CP"	1356	"HPO_rec"
"CPA6"	57094	"HPO_rec"
"CPN1"	1369	"HPO_rec"
"CPS1"	1373	"HPO_rec"
"CPT1A"	1374	"HPO_rec"
"CPT2"	1376	"HPO_rec"
"CR2"	1380	"HPO_rec"
"CRB1"	23418	"HPO_rec"
"CRBN"	51185	"HPO_rec"
"CRH"	1392	"HPO_rec"
"CRLF1"	9244	"HPO_rec"
"CRTAP"	10491	"HPO_rec"
"CRYBB1"	1414	"HPO_rec"
"CRYBB3"	1417	"HPO_rec"
"CSF2RB"	1439	"HPO_rec"
"CSTA"	1475	"HPO_rec"
"CSTB"	1476	"HPO_rec"
"CTC1"	80169	"HPO_rec"
"CTDP1"	9150	"HPO_rec"
"CTH"	1491	"HPO_rec"
"CTNS"	1497	"HPO_rec"
"CTSA"	5476	"HPO_rec"
"CTSC"	1075	"HPO_rec"
"CTSD"	1509	"HPO_rec"
"CTSK"	1513	"HPO_rec"
"CUBN"	8029	"HPO_rec"
"CUL7"	9820	"HPO_rec"
"CYB5A"	1528	"HPO_rec"
"CYB5R3"	1727	"HPO_rec"
"CYBA"	1535	"HPO_rec"
"CYP11B2"	1585	"HPO_rec"
"CYP17A1"	1586	"HPO_rec"
"CYP1B1"	1545	"HPO_rec"
"CYP21A2"	1589	"HPO_rec"
"CYP26B1"	56603	"HPO_rec"
"CYP27A1"	1593	"HPO_rec"
"CYP27B1"	1594	"HPO_rec"
"CYP2C19"	1557	"HPO_rec"
"CYP2D6"	1565	"HPO_rec"
"CYP2R1"	120227	"HPO_rec"
"CYP2U1"	113612	"HPO_rec"
"CYP4F22"	126410	"HPO_rec"
"CYP4V2"	285440	"HPO_rec"
"CYP7B1"	9420	"HPO_rec"
"D2HGDH"	728294	"HPO_rec"
"DAG1"	1605	"HPO_rec"
"DARS"	1615	"HPO_rec"
"DARS2"	55157	"HPO_rec"
"DBH"	1621	"HPO_rec"
"DBT"	1629	"HPO_rec"
"DCAF17"	80067	"HPO_rec"
"DCLRE1C"	64421	"HPO_rec"
"DCXR"	51181	"HPO_rec"
"DDB1"	1642	"HPO_rec"
"DDB2"	1643	"HPO_rec"
"DDC"	1644	"HPO_rec"
"DDHD1"	80821	"HPO_rec"
"DDHD2"	23259	"HPO_rec"
"DDOST"	1650	"HPO_rec"
"DDR2"	4921	"HPO_rec"
"DDX11"	1663	"HPO_rec"
"DECR1"	1666	"HPO_rec"
"DFNB31"	25861	"HPO_rec"
"DFNB59"	494513	"HPO_rec"
"DGKE"	8526	"HPO_rec"
"DGUOK"	1716	"HPO_rec"
"DHCR24"	1718	"HPO_rec"
"DHCR7"	1717	"HPO_rec"
"DHH"	50846	"HPO_rec"
"DHODH"	1723	"HPO_rec"
"DHTKD1"	55526	"HPO_rec"
"DIS3L2"	129563	"HPO_rec"
"DLAT"	1737	"HPO_rec"
"DLD"	1738	"HPO_rec"
"DLL3"	10683	"HPO_rec"
"DLX5"	1749	"HPO_rec"
"DMGDH"	29958	"HPO_rec"
"DMP1"	1758	"HPO_rec"
"DNAAF1"	123872	"HPO_rec"
"DNAAF2"	55172	"HPO_rec"
"DNAAF3"	352909	"HPO_rec"
"DNAH11"	8701	"HPO_rec"
"DNAH5"	1767	"HPO_rec"
"DNAI1"	27019	"HPO_rec"
"DNAI2"	64446	"HPO_rec"
"DNAJB2"	3300	"HPO_rec"
"DNAJC19"	131118	"HPO_rec"
"DNAL1"	83544	"HPO_rec"
"DNASE1L3"	1776	"HPO_rec"
"DNMT3B"	1789	"HPO_rec"
"DOCK6"	57572	"HPO_rec"
"DOCK8"	81704	"HPO_rec"
"DOK7"	285489	"HPO_rec"
"DOLK"	22845	"HPO_rec"
"DPM1"	8813	"HPO_rec"
"DPM2"	8818	"HPO_rec"
"DPM3"	54344	"HPO_rec"
"DPY19L2"	283417	"HPO_rec"
"DPYD"	1806	"HPO_rec"
"DPYS"	1807	"HPO_rec"
"DSC3"	1825	"HPO_rec"
"DSG4"	147409	"HPO_rec"
"DST"	667	"HPO_rec"
"DUOX2"	50506	"HPO_rec"
"DUOXA2"	405753	"HPO_rec"
"DYM"	54808	"HPO_rec"
"DYNC2H1"	79659	"HPO_rec"
"DYSF"	8291	"HPO_rec"
"EARS2"	124454	"HPO_rec"
"ECEL1"	9427	"HPO_rec"
"ECM1"	1893	"HPO_rec"
"EFEMP2"	30008	"HPO_rec"
"EGF"	1950	"HPO_rec"
"EGFR"	1956	"HPO_rec"
"EIF2AK3"	9451	"HPO_rec"
"EIF2B1"	1967	"HPO_rec"
"EIF2B2"	8892	"HPO_rec"
"EIF2B3"	8891	"HPO_rec"
"EIF2B4"	8890	"HPO_rec"
"EIF2B5"	8893	"HPO_rec"
"EMG1"	10436	"HPO_rec"
"ENO3"	2027	"HPO_rec"
"ENPP1"	5167	"HPO_rec"
"EPCAM"	4072	"HPO_rec"
"EPG5"	57724	"HPO_rec"
"EPM2A"	7957	"HPO_rec"
"EPX"	8288	"HPO_rec"
"ERBB3"	2065	"HPO_rec"
"ERCC3"	2071	"HPO_rec"
"ERCC4"	2072	"HPO_rec"
"ERCC6"	2074	"HPO_rec"
"ERCC8"	1161	"HPO_rec"
"ERLIN2"	11160	"HPO_rec"
"ESCO2"	157570	"HPO_rec"
"ESPN"	83715	"HPO_rec"
"ESRRB"	2103	"HPO_rec"
"ETFA"	2108	"HPO_rec"
"ETFB"	2109	"HPO_rec"
"ETHE1"	23474	"HPO_rec"
"EVC2"	132884	"HPO_rec"
"EXOSC3"	51010	"HPO_rec"
"EXPH5"	23086	"HPO_rec"
"EYS"	346007	"HPO_rec"
"F10"	2159	"HPO_rec"
"F13B"	2165	"HPO_rec"
"F7"	2155	"HPO_rec"
"FA2H"	79152	"HPO_rec"
"FADD"	8772	"HPO_rec"
"FAH"	2184	"HPO_rec"
"FAM126A"	84668	"HPO_rec"
"FAM134B"	54463	"HPO_rec"
"FAM161A"	84140	"HPO_rec"
"FAM20A"	54757	"HPO_rec"
"FAM20C"	56975	"HPO_rec"
"FAN1"	22909	"HPO_rec"
"FANCC"	2176	"HPO_rec"
"FANCD2"	2177	"HPO_rec"
"FANCI"	55215	"HPO_rec"
"FARS2"	10667	"HPO_rec"
"FASTKD2"	22868	"HPO_rec"
"FBLN5"	10516	"HPO_rec"
"FBP1"	2203	"HPO_rec"
"FBXO7"	25793	"HPO_rec"
"FCN3"	8547	"HPO_rec"
"FERMT1"	55612	"HPO_rec"
"FERMT3"	83706	"HPO_rec"
"FGB"	2244	"HPO_rec"
"FGD4"	121512	"HPO_rec"
"FGF3"	2248	"HPO_rec"
"FKBP14"	55033	"HPO_rec"
"FKRP"	79147	"HPO_rec"
"FKTN"	2218	"HPO_rec"
"FLVCR1"	28982	"HPO_rec"
"FLVCR2"	55640	"HPO_rec"
"FMO3"	2328	"HPO_rec"
"FOLR1"	2348	"HPO_rec"
"FOXE1"	2304	"HPO_rec"
"FOXF1"	2294	"HPO_rec"
"FOXI1"	2299	"HPO_rec"
"FOXN1"	8456	"HPO_rec"
"FOXO1"	2308	"HPO_rec"
"FRAS1"	80144	"HPO_rec"
"FREM2"	341640	"HPO_rec"
"FSHB"	2488	"HPO_rec"
"FTCD"	10841	"HPO_rec"
"FTO"	79068	"HPO_rec"
"FUCA1"	2517	"HPO_rec"
"FUT1"	2523	"HPO_rec"
"FXN"	2395	"HPO_rec"
"FZD6"	8323	"HPO_rec"
"G6PC"	2538	"HPO_rec"
"G6PC3"	92579	"HPO_rec"
"GAA"	2548	"HPO_rec"
"GAD1"	2571	"HPO_rec"
"GALC"	2581	"HPO_rec"
"GALE"	2582	"HPO_rec"
"GALK1"	2584	"HPO_rec"
"GALNS"	2588	"HPO_rec"
"GALNT3"	2591	"HPO_rec"
"GALNTL5"	168391	"HPO_rec"
"GALT"	2592	"HPO_rec"
"GAMT"	2593	"HPO_rec"
"GAN"	8139	"HPO_rec"
"GATAD1"	57798	"HPO_rec"
"GATM"	2628	"HPO_rec"
"GBA"	2629	"HPO_rec"
"GBA2"	57704	"HPO_rec"
"GBE1"	2632	"HPO_rec"
"GCDH"	2639	"HPO_rec"
"GCLC"	2729	"HPO_rec"
"GCSH"	2653	"HPO_rec"
"GFER"	2671	"HPO_rec"
"GFM1"	85476	"HPO_rec"
"GFPT1"	2673	"HPO_rec"
"GGCX"	2677	"HPO_rec"
"GHR"	2690	"HPO_rec"
"GHRHR"	2692	"HPO_rec"
"GIF"	2694	"HPO_rec"
"GIPC3"	126326	"HPO_rec"
"GLB1"	2720	"HPO_rec"
"GLDC"	2731	"HPO_rec"
"GLE1"	2733	"HPO_rec"
"GLIS2"	84662	"HPO_rec"
"GLIS3"	169792	"HPO_rec"
"GLRX5"	51218	"HPO_rec"
"GLUL"	2752	"HPO_rec"
"GLYCTK"	132158	"HPO_rec"
"GM2A"	2760	"HPO_rec"
"GNMT"	27232	"HPO_rec"
"GNPAT"	8443	"HPO_rec"
"GNPTAB"	79158	"HPO_rec"
"GNPTG"	84572	"HPO_rec"
"GNS"	2799	"HPO_rec"
"GORAB"	92344	"HPO_rec"
"GOSR2"	9570	"HPO_rec"
"GP1BB"	2812	"HPO_rec"
"GP6"	51206	"HPO_rec"
"GP9"	2815	"HPO_rec"
"GPC6"	10082	"HPO_rec"
"GPD1"	2819	"HPO_rec"
"GPHN"	10243	"HPO_rec"
"GPI"	2821	"HPO_rec"
"GPR56"	9289	"HPO_rec"
"GPSM2"	29899	"HPO_rec"
"GRHPR"	9380	"HPO_rec"
"GRIK2"	2898	"HPO_rec"
"GRK1"	6011	"HPO_rec"
"GRM1"	2911	"HPO_rec"
"GRM6"	2916	"HPO_rec"
"GRXCR1"	389207	"HPO_rec"
"GSR"	2936	"HPO_rec"
"GSS"	2937	"HPO_rec"
"GTF2H5"	404672	"HPO_rec"
"GUCY2C"	2984	"HPO_rec"
"GUSB"	2990	"HPO_rec"
"GYG1"	2992	"HPO_rec"
"GYS1"	2997	"HPO_rec"
"GYS2"	2998	"HPO_rec"
"H6PD"	9563	"HPO_rec"
"HADH"	3033	"HPO_rec"
"HADHA"	3030	"HPO_rec"
"HADHB"	3032	"HPO_rec"
"HARS"	3035	"HPO_rec"
"HARS2"	23438	"HPO_rec"
"HAX1"	10456	"HPO_rec"
"HEATR2"	54919	"HPO_rec"
"HES7"	84667	"HPO_rec"
"HEXA"	3073	"HPO_rec"
"HFE"	3077	"HPO_rec"
"HFE2"	148738	"HPO_rec"
"HGD"	3081	"HPO_rec"
"HGF"	3082	"HPO_rec"
"HGSNAT"	138050	"HPO_rec"
"HIBCH"	26275	"HPO_rec"
"HINT1"	3094	"HPO_rec"
"HLCS"	3141	"HPO_rec"
"HMGCL"	3155	"HPO_rec"
"HMX1"	3166	"HPO_rec"
"HOGA1"	112817	"HPO_rec"
"HOXA2"	3199	"HPO_rec"
"HOXB1"	3211	"HPO_rec"
"HOXC13"	3229	"HPO_rec"
"HPS1"	3257	"HPO_rec"
"HPSE2"	60495	"HPO_rec"
"HSD11B2"	3291	"HPO_rec"
"HSD17B3"	3293	"HPO_rec"
"HSD17B4"	3295	"HPO_rec"
"HSD3B7"	80270	"HPO_rec"
"HSPG2"	3339	"HPO_rec"
"HTRA1"	5654	"HPO_rec"
"HYAL1"	3373	"HPO_rec"
"HYDIN"	54768	"HPO_rec"
"HYLS1"	219844	"HPO_rec"
"ICK"	22858	"HPO_rec"
"ICOS"	29851	"HPO_rec"
"IDH3B"	3420	"HPO_rec"
"IDUA"	3425	"HPO_rec"
"IER3IP1"	51124	"HPO_rec"
"IFNGR1"	3459	"HPO_rec"
"IFNGR2"	3460	"HPO_rec"
"IFT122"	55764	"HPO_rec"
"IFT140"	9742	"HPO_rec"
"IFT43"	112752	"HPO_rec"
"IFT80"	57560	"HPO_rec"
"IGF1"	3479	"HPO_rec"
"IGFBP7"	3490	"HPO_rec"
"IGHMBP2"	3508	"HPO_rec"
"IGLL1"	3543	"HPO_rec"
"IKBKAP"	8518	"HPO_rec"
"IL10RA"	3587	"HPO_rec"
"IL10RB"	3588	"HPO_rec"
"IL11RA"	3590	"HPO_rec"
"IL12B"	3593	"HPO_rec"
"IL1RN"	3557	"HPO_rec"
"IL21R"	50615	"HPO_rec"
"IL2RA"	3559	"HPO_rec"
"IL36RN"	26525	"HPO_rec"
"IL7R"	3575	"HPO_rec"
"ILDR1"	286676	"HPO_rec"
